window_length,episode_id,regime_label,start_timestamp_utc,end_timestamp_utc,start_window_id,end_window_id,duration_windows,duration_trading_days,mean_total_rms,max_total_rms,mean_total_rms_percentile,mean_fine_share,mean_fine_share_percentile,mean_mid_share,mean_coarse_share,peak_window_timestamp_utc
2048,337,midVol_lowFine,2025-08-13 12:40:00+00:00,2025-09-10 15:45:00+00:00,2455,2468,14,14.0,0.0002473976244384714,0.0002666720098075,0.4419537650095388,0.8553982540371639,0.06177757827404332,0.12639308028579618,0.01820866567703983,2025-09-02 15:30:00+00:00
2048,338,midVol_midFine,2025-09-02 12:55:00+00:00,2025-09-16 15:50:00+00:00,2469,2472,4,4.0,0.000242216356395625,0.0002516028232168,0.41034956794972505,0.8898994851146471,0.6060487038491752,0.10144408147349748,0.0086564334118554,2025-09-11 15:45:00+00:00
2048,339,midVol_midFine,2025-09-09 13:10:00+00:00,2025-09-22 15:55:00+00:00,2474,2476,3,3.0,0.00026721556239250004,0.0002698498320978,0.5662477088242995,0.8808116806364049,0.388190625818277,0.1093283010112312,0.009860018352363968,2025-09-19 15:50:00+00:00
2048,340,midVol_lowFine,2025-09-12 13:10:00+00:00,2025-09-26 15:55:00+00:00,2477,2480,4,4.0,0.00025612958339945,0.0002595620870481,0.4964650432050275,0.8685678183843487,0.14238020424194814,0.119790817795356,0.01164136382029515,2025-09-26 15:55:00+00:00
2048,341,midVol_highFine,2025-09-18 13:15:00+00:00,2025-10-07 16:05:00+00:00,2481,2487,7,7.0,0.00023310995156557144,0.0002519916998816,0.3513073729098867,0.9021241469687558,0.8574234092694423,0.08665121032764692,0.011224642703597116,2025-10-06 16:05:00+00:00
2048,342,midVol_midFine,2025-09-29 13:25:00+00:00,2025-10-21 16:15:00+00:00,2488,2497,10,10.0,0.00023464281806072996,0.0002472424426827,0.35813040062843676,0.887381874178341,0.5450117831893165,0.09840999621641253,0.01420812960524639,2025-10-09 16:05:00+00:00
2048,343,lowVol_highFine,2025-10-13 13:35:00+00:00,2025-10-29 15:20:00+00:00,2498,2503,6,6.0,0.00019016756661509998,0.000198195558069,0.1382560879811469,0.9155525107691244,0.9690363969625556,0.07502377988973068,0.00942370934114485,2025-10-22 16:15:00+00:00
2048,344,midVol_highFine,2025-10-21 13:40:00+00:00,2025-11-03 16:25:00+00:00,2504,2506,3,3.0,0.00022609576215586665,0.0002299042247917,0.3021733438072794,0.9027026659308675,0.8677664310028804,0.08920971244655194,0.008087621622580534,2025-11-03 16:25:00+00:00
2048,345,midVol_midFine,2025-10-24 13:40:00+00:00,2025-11-06 16:25:00+00:00,2507,2509,3,3.0,0.00022033588939556666,0.0002223323878018,0.27127520293270485,0.8896884303212677,0.6050013092432573,0.10136835512574206,0.0089432145529902,2025-11-04 16:25:00+00:00
2048,346,lowVol_midFine,2025-10-30 12:45:00+00:00,2025-12-09 16:50:00+00:00,2511,2532,22,22.0,0.00018428322664041364,0.0002027870885579,0.11643933442833682,0.887329771711719,0.5430622009569377,0.10128376930218243,0.011386458986098436,2025-11-26 16:40:00+00:00
2048,347,lowVol_midFine,2025-12-03 14:10:00+00:00,2025-12-23 17:00:00+00:00,2535,2542,8,8.0,0.0001901799564571,0.0002008507279873,0.1394835035349568,0.8831002908962725,0.43774548311076195,0.10705126312809116,0.009848445975636264,2025-12-18 16:55:00+00:00
8192,348,highVol_midFine,2016-01-11 22:10:00+00:00,2016-04-13 09:50:00+00:00,6,44,39,39.0,0.00038076673900839223,0.0004177767184807,0.8884285351612085,0.8841862784955893,0.4538816958618939,0.10377092927384603,0.012042792230564762,2016-03-14 09:30:00+00:00
8192,349,midVol_midFine,2016-03-10 22:50:00+00:00,2016-04-25 10:00:00+00:00,49,52,4,4.0,0.00030711476174585,0.0003092289734194,0.7403960396039604,0.8870143068105543,0.5903960396039604,0.1011947026415485,0.011790990547897175,2016-04-22 09:55:00+00:00
