run_id,stage,operation,baseline_type,simulation_id,started_at_utc,ended_at_utc,elapsed_seconds,status,rows_in,rows_out,output_path,error_message
20260705T193434Z,rolling_baselines,compute_simulation_rolling_correlations,shuffle,12,2026-07-05T19:34:52.135471+00:00,2026-07-05T19:34:56.163555+00:00,4.028074500034563,success,735232,324,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_012.parquet,
20260705T193434Z,rolling_baselines,read_baseline_returns,shuffle,13,2026-07-05T19:34:52.178549+00:00,2026-07-05T19:34:52.208597+00:00,0.03002159995958209,success,735232,735232,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_013.parquet,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w2048,shuffle,13,2026-07-05T19:34:52.208627+00:00,2026-07-05T19:34:53.312971+00:00,1.104323000065051,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w8192,shuffle,13,2026-07-05T19:34:53.312981+00:00,2026-07-05T19:34:56.123282+00:00,2.810270299902186,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_simulation_rolling_correlations,shuffle,13,2026-07-05T19:34:52.178538+00:00,2026-07-05T19:34:56.123363+00:00,3.944795100018382,success,735232,324,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_013.parquet,
20260705T193434Z,rolling_baselines,read_baseline_returns,shuffle,14,2026-07-05T19:34:52.202314+00:00,2026-07-05T19:34:52.231528+00:00,0.029188200016506016,success,735232,735232,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_014.parquet,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w2048,shuffle,14,2026-07-05T19:34:52.231555+00:00,2026-07-05T19:34:53.413012+00:00,1.181436299928464,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w8192,shuffle,14,2026-07-05T19:34:53.413024+00:00,2026-07-05T19:34:56.214679+00:00,2.801635400042869,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_simulation_rolling_correlations,shuffle,14,2026-07-05T19:34:52.202298+00:00,2026-07-05T19:34:56.214701+00:00,4.012389299925417,success,735232,324,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_014.parquet,
20260705T193434Z,rolling_baselines,read_baseline_returns,shuffle,15,2026-07-05T19:34:53.176435+00:00,2026-07-05T19:34:53.211853+00:00,0.03539420000743121,success,735232,735232,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_015.parquet,
