window_length,window_id,window_end_timestamp_utc,scale_group,component_start,component_end,group_energy,group_detail_energy_share
2048,1092,2020-03-31 18:30:00+00:00,mid,D_04,D_06,7.675732879154512e-05,0.10246947266283479
2048,1092,2020-03-31 18:30:00+00:00,coarse,D_07,D_09,5.7728553438757555e-06,0.00770664446195443
2048,1093,2020-04-01 18:30:00+00:00,fine,D_01,D_03,0.0005318901643633248,0.8991449639470112
2048,1093,2020-04-01 18:30:00+00:00,mid,D_04,D_06,5.0459723477044e-05,0.08530070545833784
2048,1093,2020-04-01 18:30:00+00:00,coarse,D_07,D_09,9.201180886598413e-06,0.015554330594651085
2048,1094,2020-04-02 18:30:00+00:00,fine,D_01,D_03,0.00046701549466991466,0.909685113876029
2048,1094,2020-04-02 18:30:00+00:00,mid,D_04,D_06,4.002781636418874e-05,0.07796895200062307
2048,1094,2020-04-02 18:30:00+00:00,coarse,D_07,D_09,6.3381739943072706e-06,0.012345934123347892
2048,1095,2020-04-03 18:30:00+00:00,fine,D_01,D_03,0.0004370250879094714,0.9093067435998178
2048,1095,2020-04-03 18:30:00+00:00,mid,D_04,D_06,3.592541542228815e-05,0.07474907828833488
2048,1095,2020-04-03 18:30:00+00:00,coarse,D_07,D_09,7.662987094309855e-06,0.015944178111847274
2048,1096,2020-04-06 18:35:00+00:00,fine,D_01,D_03,0.00038851768895502417,0.9041171603864152
2048,1096,2020-04-06 18:35:00+00:00,mid,D_04,D_06,3.522729985885471e-05,0.08197723609993851
2048,1096,2020-04-06 18:35:00+00:00,coarse,D_07,D_09,5.97552305979645e-06,0.013905603513646262
2048,1097,2020-04-07 18:35:00+00:00,fine,D_01,D_03,0.000344774195854296,0.8957184448183727
2048,1097,2020-04-07 18:35:00+00:00,mid,D_04,D_06,3.3262065401552684e-05,0.08641437164142264
2048,1097,2020-04-07 18:35:00+00:00,coarse,D_07,D_09,6.877321632585423e-06,0.017867183540204636
2048,1098,2020-04-08 18:35:00+00:00,fine,D_01,D_03,0.00031377747091722373,0.8973589274444891
2048,1098,2020-04-08 18:35:00+00:00,mid,D_04,D_06,3.211019119535917e-05,0.09183057868009387
2048,1098,2020-04-08 18:35:00+00:00,coarse,D_07,D_09,3.7800809952986454e-06,0.01081049387541702
2048,1099,2020-04-09 18:35:00+00:00,fine,D_01,D_03,0.00028153594322541213,0.8906673015850372
2048,1099,2020-04-09 18:35:00+00:00,mid,D_04,D_06,3.086970527084385e-05,0.09765942060298237
2048,1099,2020-04-09 18:35:00+00:00,coarse,D_07,D_09,3.6898708120076005e-06,0.01167327781198048
2048,1100,2020-04-10 18:35:00+00:00,fine,D_01,D_03,0.00023925912961583767,0.894500112306669
2048,1100,2020-04-10 18:35:00+00:00,mid,D_04,D_06,2.585591697847846e-05,0.09666557208569707
2048,1100,2020-04-10 18:35:00+00:00,coarse,D_07,D_09,2.3629853523253884e-06,0.008834315607633803
2048,1101,2020-04-13 18:40:00+00:00,fine,D_01,D_03,0.00020321684544079762,0.8844158348855224
2048,1101,2020-04-13 18:40:00+00:00,mid,D_04,D_06,2.4311855501439328e-05,0.10580712408108744
2048,1101,2020-04-13 18:40:00+00:00,coarse,D_07,D_09,2.2465217810216567e-06,0.009777041033390135
2048,1102,2020-04-14 18:40:00+00:00,fine,D_01,D_03,0.00017795720539743503,0.8735638882238981
2048,1102,2020-04-14 18:40:00+00:00,mid,D_04,D_06,2.4102019949206065e-05,0.11831301921075167
2048,1102,2020-04-14 18:40:00+00:00,coarse,D_07,D_09,1.6547877855315999e-06,0.008123092565350175
2048,1103,2020-04-15 18:40:00+00:00,fine,D_01,D_03,0.00016471516106366575,0.8652375091621467
2048,1103,2020-04-15 18:40:00+00:00,mid,D_04,D_06,2.270515359774316e-05,0.11926862358749064
2048,1103,2020-04-15 18:40:00+00:00,coarse,D_07,D_09,2.9495656540755408e-06,0.015493867250362644
2048,1104,2020-04-16 18:40:00+00:00,fine,D_01,D_03,0.000169321258211119,0.8691277316709797
2048,1104,2020-04-16 18:40:00+00:00,mid,D_04,D_06,2.386457426342212e-05,0.12249710116729846
2048,1104,2020-04-16 18:40:00+00:00,coarse,D_07,D_09,1.631628804231995e-06,0.008375167161721831
2048,1105,2020-04-17 18:40:00+00:00,fine,D_01,D_03,0.00015843946531630813,0.8622090320341261
2048,1105,2020-04-17 18:40:00+00:00,mid,D_04,D_06,2.2395075442860643e-05,0.12187138022317354
2048,1105,2020-04-17 18:40:00+00:00,coarse,D_07,D_09,2.9253822174176154e-06,0.015919587742700296
2048,1106,2020-04-20 18:50:00+00:00,fine,D_01,D_03,0.00015008530293367041,0.8717570983801877
2048,1106,2020-04-20 18:50:00+00:00,mid,D_04,D_06,2.0079184287110134e-05,0.11662815139006705
2048,1106,2020-04-20 18:50:00+00:00,coarse,D_07,D_09,1.9996433753958454e-06,0.011614750229745334
2048,1107,2020-04-21 18:50:00+00:00,fine,D_01,D_03,0.00016493701558128784,0.8723262574843819
2048,1107,2020-04-21 18:50:00+00:00,mid,D_04,D_06,2.2013955989026772e-05,0.11642839403062562
2048,1107,2020-04-21 18:50:00+00:00,coarse,D_07,D_09,2.1262391248373447e-06,0.011245348484992554
2048,1108,2020-04-22 18:50:00+00:00,fine,D_01,D_03,0.00016541222448529942,0.8749086445012632
2048,1108,2020-04-22 18:50:00+00:00,mid,D_04,D_06,2.111132934692426e-05,0.11166335861820634
2048,1108,2020-04-22 18:50:00+00:00,coarse,D_07,D_09,2.5387277270032626e-06,0.013427996880530415
2048,1109,2020-04-23 18:50:00+00:00,fine,D_01,D_03,0.0001847949424519389,0.8665488834106332
2048,1109,2020-04-23 18:50:00+00:00,mid,D_04,D_06,2.6617902569052482e-05,0.12481788432031542
2048,1109,2020-04-23 18:50:00+00:00,coarse,D_07,D_09,1.8410705857174072e-06,0.008633232269051423
2048,1110,2020-04-24 18:50:00+00:00,fine,D_01,D_03,0.00019297356340140957,0.8683402148774652
2048,1110,2020-04-24 18:50:00+00:00,mid,D_04,D_06,2.51799641664242e-05,0.11330451233570346
2048,1110,2020-04-24 18:50:00+00:00,coarse,D_07,D_09,4.079141258452026e-06,0.018355272786831342
2048,1111,2020-04-27 18:55:00+00:00,fine,D_01,D_03,0.00018635915978126963,0.8812337326488509
2048,1111,2020-04-27 18:55:00+00:00,mid,D_04,D_06,2.4107734790286645e-05,0.11399787989969294
2048,1111,2020-04-27 18:55:00+00:00,coarse,D_07,D_09,1.0083961224382865e-06,0.004768387451456156
2048,1112,2020-04-28 18:55:00+00:00,fine,D_01,D_03,0.0001768155242106185,0.8802036457931532
2048,1112,2020-04-28 18:55:00+00:00,mid,D_04,D_06,2.020585084335913e-05,0.10058655006724397
2048,1112,2020-04-28 18:55:00+00:00,coarse,D_07,D_09,3.8588701661948786e-06,0.019209804139602715
2048,1113,2020-04-29 18:55:00+00:00,fine,D_01,D_03,0.00017201012642215768,0.8825404866767808
2048,1113,2020-04-29 18:55:00+00:00,mid,D_04,D_06,2.149919324046528e-05,0.11030692704121076
2048,1113,2020-04-29 18:55:00+00:00,coarse,D_07,D_09,1.3940632630310969e-06,0.007152586282008573
2048,1114,2020-04-30 18:55:00+00:00,fine,D_01,D_03,0.00019449081889781584,0.8787450759079022
2048,1114,2020-04-30 18:55:00+00:00,mid,D_04,D_06,2.252459774597496e-05,0.10177025048406546
2048,1114,2020-04-30 18:55:00+00:00,coarse,D_07,D_09,4.312502260189106e-06,0.019484673608032372
2048,1115,2020-05-01 18:55:00+00:00,fine,D_01,D_03,0.00019785613771497213,0.8763938815557951
2048,1115,2020-05-01 18:55:00+00:00,mid,D_04,D_06,2.590113456297448e-05,0.11472778210724392
2048,1115,2020-05-01 18:55:00+00:00,coarse,D_07,D_09,2.0043879515077935e-06,0.008878336336960935
2048,1116,2020-05-04 19:00:00+00:00,fine,D_01,D_03,0.00018303258085670707,0.8830587723062532
2048,1116,2020-05-04 19:00:00+00:00,mid,D_04,D_06,2.0263901285111887e-05,0.09776519408298717
2048,1116,2020-05-04 19:00:00+00:00,coarse,D_07,D_09,3.974637965722022e-06,0.01917603361075973
2048,1117,2020-05-05 19:00:00+00:00,fine,D_01,D_03,0.00017601008906299704,0.8899404777659483
2048,1117,2020-05-05 19:00:00+00:00,mid,D_04,D_06,1.980155306129711e-05,0.10012041744704327
2048,1117,2020-05-05 19:00:00+00:00,coarse,D_07,D_09,1.965730026303929e-06,0.009939104787008286
2048,1118,2020-05-06 19:00:00+00:00,fine,D_01,D_03,0.00017411002137479578,0.886650210984032
2048,1118,2020-05-06 19:00:00+00:00,mid,D_04,D_06,1.966258590165246e-05,0.10013114581534094
2048,1118,2020-05-06 19:00:00+00:00,coarse,D_07,D_09,2.5957228924050105e-06,0.013218643200627104
2048,1119,2020-05-07 19:00:00+00:00,fine,D_01,D_03,0.00017431886346633388,0.8852116174467571
2048,1119,2020-05-07 19:00:00+00:00,mid,D_04,D_06,2.0564554947103467e-05,0.10442922002135413
2048,1119,2020-05-07 19:00:00+00:00,coarse,D_07,D_09,2.0399612967466334e-06,0.01035916253188872
2048,1120,2020-05-08 19:00:00+00:00,fine,D_01,D_03,0.00017291772029981694,0.8833748588295712
2048,1120,2020-05-08 19:00:00+00:00,mid,D_04,D_06,2.0969867237234633e-05,0.107127560311623
2048,1120,2020-05-08 19:00:00+00:00,coarse,D_07,D_09,1.859120184429796e-06,0.009497580858805806
2048,1121,2020-05-11 19:05:00+00:00,fine,D_01,D_03,0.00014526916449768802,0.8900788208279021
2048,1121,2020-05-11 19:05:00+00:00,mid,D_04,D_06,1.6641028741282607e-05,0.10196126129464855
2048,1121,2020-05-11 19:05:00+00:00,coarse,D_07,D_09,1.2991328323616435e-06,0.007959917877449261
2048,1122,2020-05-12 19:05:00+00:00,fine,D_01,D_03,0.000138265872685189,0.8927549765759963
2048,1122,2020-05-12 19:05:00+00:00,mid,D_04,D_06,1.5236956772315734e-05,0.09838197034585626
2048,1122,2020-05-12 19:05:00+00:00,coarse,D_07,D_09,1.3726697701593714e-06,0.008863053078147451
2048,1123,2020-05-13 19:05:00+00:00,fine,D_01,D_03,0.0001399352973951545,0.8966916687164009
2048,1123,2020-05-13 19:05:00+00:00,mid,D_04,D_06,1.4305245802458282e-05,0.09166661284737997
2048,1123,2020-05-13 19:05:00+00:00,coarse,D_07,D_09,1.8167753625892197e-06,0.011641718436219093
2048,1124,2020-05-14 19:05:00+00:00,fine,D_01,D_03,0.00012727089748234362,0.9018593186180067
2048,1124,2020-05-14 19:05:00+00:00,mid,D_04,D_06,1.273443990900931e-05,0.09023801612551971
2048,1124,2020-05-14 19:05:00+00:00,coarse,D_07,D_09,1.1152285937846373e-06,0.007902665256473604
2048,1125,2020-05-15 19:05:00+00:00,fine,D_01,D_03,0.0001249168635721237,0.8975093096632568
2048,1125,2020-05-15 19:05:00+00:00,mid,D_04,D_06,1.2745359648146497e-05,0.09157353628730255
2048,1125,2020-05-15 19:05:00+00:00,coarse,D_07,D_09,1.5194679635150402e-06,0.010917154049440514
2048,1126,2020-05-18 19:10:00+00:00,fine,D_01,D_03,0.00013782753197072984,0.9037090210270488
2048,1126,2020-05-18 19:10:00+00:00,mid,D_04,D_06,1.2799179065068976e-05,0.0839217928193025
2048,1126,2020-05-18 19:10:00+00:00,coarse,D_07,D_09,1.886463851059531e-06,0.012369186153648699
2048,1127,2020-05-19 19:10:00+00:00,fine,D_01,D_03,0.0001348124700044643,0.903213443668779
2048,1127,2020-05-19 19:10:00+00:00,mid,D_04,D_06,1.2277915290739278e-05,0.0822592906313114
2048,1127,2020-05-19 19:10:00+00:00,coarse,D_07,D_09,2.168320882670732e-06,0.014527265699909692
2048,1128,2020-05-20 19:10:00+00:00,fine,D_01,D_03,0.00013498374132652632,0.9018374115589851
2048,1128,2020-05-20 19:10:00+00:00,mid,D_04,D_06,1.2964420004243537e-05,0.08661634996994194
2048,1128,2020-05-20 19:10:00+00:00,coarse,D_07,D_09,1.7281989492756297e-06,0.011546238471072905
2048,1129,2020-05-21 19:10:00+00:00,fine,D_01,D_03,0.00013213031562113537,0.8980231457670569
2048,1129,2020-05-21 19:10:00+00:00,mid,D_04,D_06,1.275093743957327e-05,0.08666169377660142
2048,1129,2020-05-21 19:10:00+00:00,coarse,D_07,D_09,2.253390677537932e-06,0.015315160456341795
2048,1130,2020-05-22 19:10:00+00:00,fine,D_01,D_03,0.00012425774328130612,0.8953873922917895
2048,1130,2020-05-22 19:10:00+00:00,mid,D_04,D_06,1.3054436344392429e-05,0.09406880736424264
2048,1130,2020-05-22 19:10:00+00:00,coarse,D_07,D_09,1.4632201074405173e-06,0.010543800343967631
2048,1131,2020-05-25 19:15:00+00:00,fine,D_01,D_03,0.00011469311130376646,0.8920580874157055
2048,1131,2020-05-25 19:15:00+00:00,mid,D_04,D_06,1.2000498570519742e-05,0.09333726918001219
2048,1131,2020-05-25 19:15:00+00:00,coarse,D_07,D_09,1.8777386979045303e-06,0.014604643404282334
2048,1132,2020-05-26 19:15:00+00:00,fine,D_01,D_03,0.00011048939084511477,0.8962209645765932
2048,1132,2020-05-26 19:15:00+00:00,mid,D_04,D_06,1.1368632953525535e-05,0.09221525355143535
2048,1132,2020-05-26 19:15:00+00:00,coarse,D_07,D_09,1.4256252256981323e-06,0.011563781871971423
2048,1133,2020-05-27 19:15:00+00:00,fine,D_01,D_03,0.00013176857095862927,0.8827835186692387
2048,1133,2020-05-27 19:15:00+00:00,mid,D_04,D_06,1.5733468917024683e-05,0.10540637232686452
2048,1133,2020-05-27 19:15:00+00:00,coarse,D_07,D_09,1.762834436074495e-06,0.01181010900389698
2048,1134,2020-05-28 19:15:00+00:00,fine,D_01,D_03,0.0001243713203031045,0.8869953176130176
2048,1134,2020-05-28 19:15:00+00:00,mid,D_04,D_06,1.4047500735670838e-05,0.10018441025100568
2048,1134,2020-05-28 19:15:00+00:00,coarse,D_07,D_09,1.7976128402654872e-06,0.012820272135976706
2048,1135,2020-05-29 19:15:00+00:00,fine,D_01,D_03,0.0001425267034487354,0.8996350920508516
2048,1135,2020-05-29 19:15:00+00:00,mid,D_04,D_06,1.424732573752534e-05,0.08992977379826433
2048,1135,2020-05-29 19:15:00+00:00,coarse,D_07,D_09,1.6532094887276284e-06,0.010435134150884044
2048,1136,2020-06-01 19:20:00+00:00,fine,D_01,D_03,0.00014608847820183653,0.9012453711014438
2048,1136,2020-06-01 19:20:00+00:00,mid,D_04,D_06,1.386086735225546e-05,0.08551011479093029
2048,1136,2020-06-01 19:20:00+00:00,coarse,D_07,D_09,2.14688582327048e-06,0.013244514107625966
2048,1137,2020-06-02 19:20:00+00:00,fine,D_01,D_03,0.0001571976797902085,0.8978400036975381
2048,1137,2020-06-02 19:20:00+00:00,mid,D_04,D_06,1.6179355759952756e-05,0.09240895193062888
2048,1137,2020-06-02 19:20:00+00:00,coarse,D_07,D_09,1.7072546828731985e-06,0.009751044371832957
2048,1138,2020-06-03 19:20:00+00:00,fine,D_01,D_03,0.00017381866392519654,0.899153541034222
2048,1138,2020-06-03 19:20:00+00:00,mid,D_04,D_06,1.7062839096291317e-05,0.08826504500189941
2048,1138,2020-06-03 19:20:00+00:00,coarse,D_07,D_09,2.4321592094002243e-06,0.012581413963878693
2048,1139,2020-06-04 19:20:00+00:00,fine,D_01,D_03,0.00020337554597354401,0.8878459771676063
2048,1139,2020-06-04 19:20:00+00:00,mid,D_04,D_06,2.2559821154058838e-05,0.09848601198030636
2048,1139,2020-06-04 19:20:00+00:00,coarse,D_07,D_09,3.130879950916134e-06,0.013668010852087412
2048,1140,2020-06-05 19:20:00+00:00,fine,D_01,D_03,0.00020521214147463322,0.896737064690765
2048,1140,2020-06-05 19:20:00+00:00,mid,D_04,D_06,2.0158482246465484e-05,0.08808863875411037
2048,1140,2020-06-05 19:20:00+00:00,coarse,D_07,D_09,3.472533938944676e-06,0.015174296555124792
2048,1141,2020-06-08 19:25:00+00:00,fine,D_01,D_03,0.00020978031344711092,0.8983534270301404
2048,1141,2020-06-08 19:25:00+00:00,mid,D_04,D_06,2.0863476481227138e-05,0.089344778300174
2048,1141,2020-06-08 19:25:00+00:00,coarse,D_07,D_09,2.8726715612362715e-06,0.012301794669685529
2048,1142,2020-06-09 19:25:00+00:00,fine,D_01,D_03,0.00020081783704649993,0.8869493096810475
2048,1142,2020-06-09 19:25:00+00:00,mid,D_04,D_06,2.204073040899661e-05,0.09734698325925593
2048,1142,2020-06-09 19:25:00+00:00,coarse,D_07,D_09,3.5555408307090028e-06,0.01570370705969663
2048,1143,2020-06-10 19:25:00+00:00,fine,D_01,D_03,0.0001984482501618161,0.879533129976875
2048,1143,2020-06-10 19:25:00+00:00,mid,D_04,D_06,2.382194665833726e-05,0.10558012625188162
2048,1143,2020-06-10 19:25:00+00:00,coarse,D_07,D_09,3.3588822880250466e-06,0.014886743771243344
2048,1144,2020-06-11 19:25:00+00:00,fine,D_01,D_03,0.00022966825291786765,0.8749391550013808
2048,1144,2020-06-11 19:25:00+00:00,mid,D_04,D_06,2.930243335950727e-05,0.11162990947738863
2048,1144,2020-06-11 19:25:00+00:00,coarse,D_07,D_09,3.525570296609603e-06,0.013430935521230649
2048,1145,2020-06-12 19:25:00+00:00,fine,D_01,D_03,0.00024380371868727694,0.8714242577374208
2048,1145,2020-06-12 19:25:00+00:00,mid,D_04,D_06,3.1212624233437136e-05,0.11156285085031155
2048,1145,2020-06-12 19:25:00+00:00,coarse,D_07,D_09,4.759801158970612e-06,0.017012891412267608
2048,1146,2020-06-15 19:30:00+00:00,fine,D_01,D_03,0.00022973766826276325,0.8760200593046344
2048,1146,2020-06-15 19:30:00+00:00,mid,D_04,D_06,2.9446226014650696e-05,0.1122823473168897
2048,1146,2020-06-15 19:30:00+00:00,coarse,D_07,D_09,3.0677126608153294e-06,0.011697593378476033
2048,1147,2020-06-16 19:30:00+00:00,fine,D_01,D_03,0.00021828645896259754,0.8728592473737613
2048,1147,2020-06-16 19:30:00+00:00,mid,D_04,D_06,2.7788327873617297e-05,0.11111682817529671
2048,1147,2020-06-16 19:30:00+00:00,coarse,D_07,D_09,4.00729640844664e-06,0.016023924450941984
2048,1148,2020-06-17 19:30:00+00:00,fine,D_01,D_03,0.00022650808550947883,0.8763203859603211
2048,1148,2020-06-17 19:30:00+00:00,mid,D_04,D_06,2.8647009162206305e-05,0.1108302958332273
2048,1148,2020-06-17 19:30:00+00:00,coarse,D_07,D_09,3.3212447338606304e-06,0.012849318206451554
2048,1149,2020-06-18 19:30:00+00:00,fine,D_01,D_03,0.00022656598353593008,0.8792379207578481
2048,1149,2020-06-18 19:30:00+00:00,mid,D_04,D_06,2.7661070304934632e-05,0.10734471945560388
2048,1149,2020-06-18 19:30:00+00:00,coarse,D_07,D_09,3.457445640964244e-06,0.013417359786548014
2048,1150,2020-06-19 19:30:00+00:00,fine,D_01,D_03,0.00024115549936107073,0.8869939935400013
2048,1150,2020-06-19 19:30:00+00:00,mid,D_04,D_06,2.7332534445789055e-05,0.10053178942994367
2048,1150,2020-06-19 19:30:00+00:00,coarse,D_07,D_09,3.391484112553492e-06,0.012474217030055012
2048,1151,2020-06-22 19:35:00+00:00,fine,D_01,D_03,0.0001995003914701056,0.888920031253229
2048,1151,2020-06-22 19:35:00+00:00,mid,D_04,D_06,2.1946581694675165e-05,0.09778805917208191
2048,1151,2020-06-22 19:35:00+00:00,coarse,D_07,D_09,2.9831042954417297e-06,0.01329190957468902
2048,1152,2020-06-23 19:35:00+00:00,fine,D_01,D_03,0.00018104028641770784,0.8989394725140555
2048,1152,2020-06-23 19:35:00+00:00,mid,D_04,D_06,1.795584166888275e-05,0.08915813799106184
2048,1152,2020-06-23 19:35:00+00:00,coarse,D_07,D_09,2.397060168225057e-06,0.011902389494882726
2048,1153,2020-06-24 19:35:00+00:00,fine,D_01,D_03,0.00017160523804279513,0.8941957438088665
2048,1153,2020-06-24 19:35:00+00:00,mid,D_04,D_06,1.8301093115459848e-05,0.09536282084124309
2048,1153,2020-06-24 19:35:00+00:00,coarse,D_07,D_09,2.0038174092555085e-06,0.010441435349890326
2048,1154,2020-06-25 19:35:00+00:00,fine,D_01,D_03,0.0001519205514557826,0.897042268363968
2048,1154,2020-06-25 19:35:00+00:00,mid,D_04,D_06,1.590921363710506e-05,0.09393881836368549
2048,1154,2020-06-25 19:35:00+00:00,coarse,D_07,D_09,1.5274177440553203e-06,0.009018913272346515
2048,1155,2020-06-26 19:35:00+00:00,fine,D_01,D_03,0.00013451627176293203,0.889114978831845
2048,1155,2020-06-26 19:35:00+00:00,mid,D_04,D_06,1.570615018932171e-05,0.10381326519158476
2048,1155,2020-06-26 19:35:00+00:00,coarse,D_07,D_09,1.069902398939748e-06,0.007071755976570188
2048,1156,2020-06-29 19:40:00+00:00,fine,D_01,D_03,0.00012663218482028703,0.8884910885753305
2048,1156,2020-06-29 19:40:00+00:00,mid,D_04,D_06,1.4471658534962547e-05,0.10153769093905302
2048,1156,2020-06-29 19:40:00+00:00,coarse,D_07,D_09,1.4211481146570465e-06,0.009971220485616477
2048,1157,2020-06-30 19:40:00+00:00,fine,D_01,D_03,0.00011625946072233917,0.8771733315634226
2048,1157,2020-06-30 19:40:00+00:00,mid,D_04,D_06,1.5092653641477933e-05,0.11387351355814589
2048,1157,2020-06-30 19:40:00+00:00,coarse,D_07,D_09,1.186639995170423e-06,0.008953154878431648
2048,1158,2020-07-01 19:40:00+00:00,fine,D_01,D_03,0.00011316062116469808,0.8716464557426138
2048,1158,2020-07-01 19:40:00+00:00,mid,D_04,D_06,1.5504692623499095e-05,0.11942856298908061
2048,1158,2020-07-01 19:40:00+00:00,coarse,D_07,D_09,1.1586766831333205e-06,0.008924981268305685
2048,1159,2020-07-02 19:40:00+00:00,fine,D_01,D_03,0.00011402861707773853,0.8739622976962594
2048,1159,2020-07-02 19:40:00+00:00,mid,D_04,D_06,1.5176946175675163e-05,0.11632236794262613
2048,1159,2020-07-02 19:40:00+00:00,coarse,D_07,D_09,1.2675903120373975e-06,0.009715334361114514
2048,1160,2020-07-03 19:40:00+00:00,fine,D_01,D_03,0.00010399156874662799,0.8770992545675639
2048,1160,2020-07-03 19:40:00+00:00,mid,D_04,D_06,1.3255869753169243e-05,0.11180438586783475
2048,1160,2020-07-03 19:40:00+00:00,coarse,D_07,D_09,1.315618309433477e-06,0.01109635956460132
2048,1161,2020-07-06 19:45:00+00:00,fine,D_01,D_03,0.00010319880373905941,0.8757564500029005
2048,1161,2020-07-06 19:45:00+00:00,mid,D_04,D_06,1.3262629872007385e-05,0.11254814235812258
2048,1161,2020-07-06 19:45:00+00:00,coarse,D_07,D_09,1.3781823446222769e-06,0.011695407638976958
2048,1162,2020-07-07 19:45:00+00:00,fine,D_01,D_03,0.00010620681363274833,0.87607289142461
2048,1162,2020-07-07 19:45:00+00:00,mid,D_04,D_06,1.3487108322414069e-05,0.1112517133395188
2048,1162,2020-07-07 19:45:00+00:00,coarse,D_07,D_09,1.5366453553293788e-06,0.012675395235871271
2048,1163,2020-07-08 19:45:00+00:00,fine,D_01,D_03,0.00010634168313914278,0.8690380110485532
2048,1163,2020-07-08 19:45:00+00:00,mid,D_04,D_06,1.4650725367801538e-05,0.11972762568929435
2048,1163,2020-07-08 19:45:00+00:00,coarse,D_07,D_09,1.374716736328232e-06,0.011234363262152474
2048,1164,2020-07-09 19:45:00+00:00,fine,D_01,D_03,0.00011164897759157271,0.8740913396339538
2048,1164,2020-07-09 19:45:00+00:00,mid,D_04,D_06,1.4476783866350665e-05,0.11333763798196027
2048,1164,2020-07-09 19:45:00+00:00,coarse,D_07,D_09,1.6057152528838988e-06,0.01257102238408585
2048,1165,2020-07-10 19:45:00+00:00,fine,D_01,D_03,0.00011038296490129846,0.8769981877630822
2048,1165,2020-07-10 19:45:00+00:00,mid,D_04,D_06,1.4015319712458848e-05,0.111352417465297
2048,1165,2020-07-10 19:45:00+00:00,coarse,D_07,D_09,1.4662456002070513e-06,0.011649394771620693
2048,1166,2020-07-13 19:50:00+00:00,fine,D_01,D_03,0.00010406193274110044,0.8787239150163489
2048,1166,2020-07-13 19:50:00+00:00,mid,D_04,D_06,1.3076698450552735e-05,0.11042277762172967
2048,1166,2020-07-13 19:50:00+00:00,coarse,D_07,D_09,1.2852912290360627e-06,0.010853307361921293
2048,1167,2020-07-14 19:50:00+00:00,fine,D_01,D_03,0.00010775615119222004,0.8798885611422695
2048,1167,2020-07-14 19:50:00+00:00,mid,D_04,D_06,1.3105626679764069e-05,0.10701468894852209
2048,1167,2020-07-14 19:50:00+00:00,coarse,D_07,D_09,1.6039023868105252e-06,0.013096749909208496
2048,1168,2020-07-15 19:50:00+00:00,fine,D_01,D_03,0.00010832926723575364,0.8746908020196006
2048,1168,2020-07-15 19:50:00+00:00,mid,D_04,D_06,1.3839120927949594e-05,0.11174221050873387
2048,1168,2020-07-15 19:50:00+00:00,coarse,D_07,D_09,1.680252962542575e-06,0.013566987471665513
2048,1169,2020-07-16 19:50:00+00:00,fine,D_01,D_03,0.00011029424463455893,0.8705907695259095
2048,1169,2020-07-16 19:50:00+00:00,mid,D_04,D_06,1.447849297648574e-05,0.11428377231956373
2048,1169,2020-07-16 19:50:00+00:00,coarse,D_07,D_09,1.9162286579417825e-06,0.015125458154526567
2048,1170,2020-07-17 19:50:00+00:00,fine,D_01,D_03,0.00010864796024710277,0.8824846055751897
2048,1170,2020-07-17 19:50:00+00:00,mid,D_04,D_06,1.2641769817447913e-05,0.10268179196139443
2048,1170,2020-07-17 19:50:00+00:00,coarse,D_07,D_09,1.826253557948582e-06,0.014833602463415944
2048,1171,2020-07-20 19:55:00+00:00,fine,D_01,D_03,0.00011094087528204264,0.8871347928959105
2048,1171,2020-07-20 19:55:00+00:00,mid,D_04,D_06,1.2189518409155204e-05,0.09747305365957527
2048,1171,2020-07-20 19:55:00+00:00,coarse,D_07,D_09,1.9248698047741675e-06,0.015392153444514289
2048,1172,2020-07-21 19:55:00+00:00,fine,D_01,D_03,0.00012784859127476834,0.8920679499770932
2048,1172,2020-07-21 19:55:00+00:00,mid,D_04,D_06,1.3084756161388776e-05,0.09129933688322038
2048,1172,2020-07-21 19:55:00+00:00,coarse,D_07,D_09,2.383752206365953e-06,0.016632713139686502
2048,1173,2020-07-22 19:55:00+00:00,fine,D_01,D_03,0.00014228049540904755,0.8942399044068857
2048,1173,2020-07-22 19:55:00+00:00,mid,D_04,D_06,1.4293178143652131e-05,0.08983332690896224
2048,1173,2020-07-22 19:55:00+00:00,coarse,D_07,D_09,2.53407226347102e-06,0.0159267686841521
2048,1174,2020-07-23 19:55:00+00:00,fine,D_01,D_03,0.00014594043546614643,0.8876537608452283
2048,1174,2020-07-23 19:55:00+00:00,mid,D_04,D_06,1.6129285045963613e-05,0.09810317808812792
2048,1174,2020-07-23 19:55:00+00:00,coarse,D_07,D_09,2.341722218872374e-06,0.014243061066643687
2048,1175,2020-07-24 19:55:00+00:00,fine,D_01,D_03,0.0001486731247766616,0.890537848595487
2048,1175,2020-07-24 19:55:00+00:00,mid,D_04,D_06,1.6141040068633687e-05,0.09668329174090938
2048,1175,2020-07-24 19:55:00+00:00,coarse,D_07,D_09,2.133399495896499e-06,0.012778859663603459
2048,1176,2020-07-27 20:00:00+00:00,fine,D_01,D_03,0.00016203103350176105,0.8889503636610102
2048,1176,2020-07-27 20:00:00+00:00,mid,D_04,D_06,1.7765270805374524e-05,0.09746555089894164
2048,1176,2020-07-27 20:00:00+00:00,coarse,D_07,D_09,2.476002590248735e-06,0.013584085440048087
2048,1177,2020-07-28 20:00:00+00:00,fine,D_01,D_03,0.00017215771234734323,0.894458248498756
2048,1177,2020-07-28 20:00:00+00:00,mid,D_04,D_06,1.799234303911554e-05,0.09348056164156171
